listing_id,snapshot_date,operation_type,category,sub_category,description,rooms,area_m2,floor,total_floors,is_new_building,renovation,building_material,price_usd,price_uzs,currency,region,city,district,address,latitude,longitude,views,clicks,favorites,is_vip,is_premium,is_urgently,seller_id,photos_count,main_photo,posted_at,bumped_at,expires_at,url,scraped_at
1316789,2026-07-21,sale,Квартира,,"Продаётся Квартира Чиланзар 9 квартал
Адрес: Чиланзарский район
Ориентир: Афруз Чорраха, вдоль дороги


#Комнат — 1
Этаж — 3
Этажность — 4
Площадь: 36 кв.м
Балкон 2*3
Состояние: Евроремонт
Продается с мебелью и техникой

#Цена 58 000 у.е",1,36.0,3,4,false,evro,other,58000.0,697812500.0,USD,Ташкентская область,Ташкент,Чиланзарский район,9-й квартал,41.288349,69.199013,49,0,0,false,false,false,97856,9,https://api.uybor.uz/api/v1/media/n/17827913906741956.jpg,2026-06-30T03:49:55.812Z,2026-06-30T03:49:55.810Z,2026-08-14T03:49:55.810Z,https://uybor.uz/listings/1316789,2026-07-21 05:06:32
1316790,2026-07-21,sale,Квартира,,"Продаётся Квартира массив Чиланзар.
Адрес: Учтепинский району, 23 квартал

#Комнат — 1 переделанная в 2 комнатную
Этаж — 4
Этажность — 5
Площадь: 42 кв.м
Кирпичный дом

Состояние: хороший ремонт, с мебелью и техникой


#Цена 55 000 у.е",1,42.0,4,5,false,evro,other,55000.0,661718750.0,USD,Ташкентская область,Ташкент,Учтепинский район,23-й квартал,41.287083,69.178413,55,0,0,false,false,false,97856,8,https://api.uybor.uz/api/v1/media/n/17827926241479334.jpg,2026-06-30T04:10:28.293Z,2026-06-30T04:10:28.291Z,2026-08-14T04:10:28.291Z,https://uybor.uz/listings/1316790,2026-07-21 05:06:32
1316791,2026-07-21,sale,Квартира,,"Срочно продается квартира Куйлюк 5, французская планировка.
Дом у линии метро 
Адрес: Сергелинский район, массив 5 

#Комнат — 1 переделанная в 2х
Этаж — 3
Этажность — 9
Общая площадь: 29м²
Балкон: 1,5*6

Очень удобная локаций, тихий двор, во дворе общая парковка 
Состояние: без ремонта 
Санузел совмещён 
 
#Цена: 37.000у.е.",1,29.0,3,9,false,kapital,other,37000.0,445156250.0,USD,Ташкентская область,Ташкент,Сергелийский район,5-й квартал,41.247818,69.298645,136,0,0,false,false,false,97856,9,https://api.uybor.uz/api/v1/media/n/17827926851359045.jpg,2026-06-30T04:11:37.838Z,2026-06-30T04:11:37.836Z,2026-08-14T04:11:37.836Z,https://uybor.uz/listings/1316791,2026-07-21 05:06:32
1316792,2026-07-21,sale,Квартира,,"Продаётся Квартира / Новостройка ЖК “Dustlik ”
Адрес: Ул Миллий Бог , Мирзо-Улугбекский р-н
Ориентир : парк Янги Узбекистан , Акфа Университет

КАДАСТР ЕСТЬ

#Комнат — 1
Этаж — 2
Этажность — 5
Площадь: 36 кв.м

Монолитно – кирпичный дом с повышенной сейсмостойкостью.
Газ, электричество, автономное отопление
Состояние : распланированная коробка

#Цена 45 000 у.е",1,36.0,2,5,false,chernovaya,kirpich,45000.0,541406250.0,USD,Ташкентская область,Ташкент,Яшнабадский район,улица Новый Узбекистан,41.322914,69.404701,86,0,0,false,false,false,97856,10,https://api.uybor.uz/api/v1/media/n/17827927685644049.jpg,2026-06-30T04:12:52.536Z,2026-06-30T04:12:52.535Z,2026-08-14T04:12:52.535Z,https://uybor.uz/listings/1316792,2026-07-21 05:06:32
1316793,2026-07-21,sale,Квартира,,"Продаётся Квартира
Аренда : Октепа Гульхани
 Ориентир : Шайхантахур РОВД
#Комнат — 1
Этаж — 3
Этажность — 4
Площадь: 30м2
Состояние: С ремонтом. .
Санузел совмещенный.
БАЛКОН  1.5×3
#Цена: 52 500 у.е 
Можно под ипотеку",1,30.0,3,4,false,evro,other,52500.0,631640625.0,USD,Ташкентская область,Ташкент,Шайхантахурский район,улица Гульхани,41.301235,69.212105,52,0,0,false,false,false,97856,9,https://api.uybor.uz/api/v1/media/n/17827929907003117.jpg,2026-06-30T04:16:34.785Z,2026-06-30T04:16:34.783Z,2026-08-14T04:16:34.783Z,https://uybor.uz/listings/1316793,2026-07-21 05:06:32
1316794,2026-07-21,sale,Квартира,,"Продаётся Квартира / Бывшее семейное общежитие 
Адрес: Ул. Кушбеги , Яккасарайский р-н
Ориентир:  ресторан Канотчи
#Комнат — 1
Этаж — 5
Этажность — 5
Площадь:  19м2
Состояние: новый ремонт. 
Кирпич. Санузел общий на этаже 
Продаётся с мебелью и техникой . 

#Цена: 27 500 уе",1,19.0,5,5,false,evro,kirpich,27500.0,330859375.0,USD,Ташкентская область,Ташкент,Яккасарайский район,улица Кушбеги,41.271652,69.245438,97,0,1,false,false,false,97856,7,https://api.uybor.uz/api/v1/media/n/17827931081138460.jpg,2026-06-30T04:18:38.859Z,2026-06-30T04:18:38.857Z,2026-08-14T04:18:38.857Z,https://uybor.uz/listings/1316794,2026-07-21 05:06:32
1316795,2026-07-21,sale,Квартира,,"Срочно продаётся Квартира

Адрес : Чиланзар 13.  Учтепинский район
Ориентир: Фархадский базар перекресток,  мечет Чупон-Ота,  Хавас супермаркет 
Количество комнат: 1
Этаж 1
Этажность : 5
Площадь: 36 кв.м
Квартира перепланирована в 2х комнатную . Балкон 2×3, Сан/узел совмещен .
Состояние : Новый ремонт . 
Продаётся с мебелью и техникой 
Парковка для машины . Видео наблюдение 

#Цена:  60 500 у.е.
 Можно Ипотека по договору ",1,36.0,1,5,false,evro,other,60500.0,727890625.0,USD,Ташкентская область,Ташкент,Учтепинский район,13-й квартал,41.291187,69.186234,57,0,0,false,false,false,97856,13,https://api.uybor.uz/api/v1/media/n/17827932801295592.jpg,2026-06-30T04:21:24.991Z,2026-06-30T04:21:24.989Z,2026-08-14T04:21:24.989Z,https://uybor.uz/listings/1316795,2026-07-21 05:06:32
1316796,2026-07-21,sale,Квартира,,"Продаётся Квартира / Бывшее семейное общежитие
Адрес: Яшнабадском районе
Ориентир: Военкомат
Комнат — 1
Этаж — 4
Этажность — 5
Площадь: 20м2
Состояние: новый ремонт
Кирпичного строение
Все условия внутри
Продаётся техникой.

#Цена: 27 000 уе",1,20.0,4,5,false,evro,kirpich,27000.0,324843750.0,USD,Ташкентская область,Ташкент,Яшнабадский район,Бешарыкская улица,41.287121,69.348663,124,2,0,false,false,false,97856,7,https://api.uybor.uz/api/v1/media/n/17827934412688812.jpg,2026-06-30T04:24:12.313Z,2026-06-30T04:24:12.312Z,2026-08-14T04:24:12.312Z,https://uybor.uz/listings/1316796,2026-07-21 05:06:32
1316797,2026-07-21,sale,Дом,Частный дом,"Тошкент вилояти Нурафшон Шахар Шифокорлар ку́часида 4,6 сутихли 4 хона уй сотилади,хамма шароити бор",4,4.6,,1,false,sredniy,kirpich,56500.0,679765625.0,USD,Ташкентская область,,,Ташкентская область,41.109877,69.713407,64,6,0,false,false,false,285720,4,https://api.uybor.uz/api/v1/media/n/17827939698136279.jpeg,2026-06-30T04:34:05.812Z,2026-06-30T04:34:05.811Z,2026-08-14T04:34:05.811Z,https://uybor.uz/listings/1316797,2026-07-21 05:06:32
1316798,2026-07-21,sale,Квартира,,"Продается квартира
Адрес: Мирзо-Улугбекский район, ул. Новомосковская
Ориентир: ""Black Bear kofi""

#Комнат — 1 перепланированная в 2х
Этаж — 3
Этажность — 4
Площадь: 50 м²

#Цена: 90 500 у.е.",1,50.0,3,4,false,evro,other,90500.0,1088828125.0,USD,Ташкентская область,Ташкент,Мирзо-Улугбекский район,улица Аккурган,41.327229,69.304703,150,0,0,false,false,false,97856,10,https://api.uybor.uz/api/v1/media/n/17827942348653844.jpg,2026-06-30T04:37:19.234Z,2026-06-30T04:37:19.233Z,2026-08-14T04:37:19.233Z,https://uybor.uz/listings/1316798,2026-07-21 05:06:32
1316799,2026-07-21,sale,Квартира,,"Продается квартира Алгоритм
Адрес: Учтепинский район, 30 квартал
Ориентир: кафе Миллион, Ахмад Жужа.

#Комнат — 1 перепланированная в 2х
Этаж — 4
Этажность — 4
Площадь: 39 м²

#Цена: 45 500 у.е.
",1,39.0,4,4,false,evro,other,45500.0,547421875.0,USD,Ташкентская область,Ташкент,Учтепинский район,30-й квартал,41.267773,69.156113,137,0,0,false,false,false,97856,9,https://api.uybor.uz/api/v1/media/n/17827944989257543.jpg,2026-06-30T04:41:43.195Z,2026-06-30T04:41:43.193Z,2026-08-14T04:41:43.193Z,https://uybor.uz/listings/1316799,2026-07-21 05:06:32
1316800,2026-07-21,sale,Квартира,,"Продается квартира, 26 квартал
Адрес: Учтепинский район, Чиланзар 26
Ориентир: Налоговая

#Комнат — 1
Этаж — 3
Этажность — 5
Площадь: 42 м²
Балкон: 2*6
Состояние- Средний ремонт

#Цена: 53 500 у.е.",1,42.0,3,5,false,sredniy,other,53500.0,643671875.0,USD,Ташкентская область,Ташкент,Учтепинский район,26-й квартал,41.276863,69.178696,142,0,0,false,false,false,97856,5,https://api.uybor.uz/api/v1/media/n/17827949352688217.jpg,2026-06-30T04:48:59.297Z,2026-06-30T04:48:59.296Z,2026-08-14T04:48:59.296Z,https://uybor.uz/listings/1316800,2026-07-21 05:06:32
1316805,2026-07-21,sale,Квартира,,"Продается квартира / Новостройка
Адрес: Юнусабадский район, 13-квартал
Ориентиры: Базар «Универсам», ТРЦ Мегапленет, метро ""Туркистон"" «Юнусабад».
Площадь: 77 м²
КАДАСТР выйдет в июне 2026г.

Количество комнат: 2
Этаж: 3
Этажность 8
Состояние: коробка

#Цена: 70 000 у.е.",2,77.0,3,8,true,chernovaya,kirpich,70000.0,842187500.0,USD,Ташкентская область,Ташкент,Юнусабадский район,13-й квартал,41.368446,69.297791,58,0,0,false,false,false,17660,7,https://api.uybor.uz/api/v1/media/n/17827962676539051.jpg,2026-06-30T05:11:11.180Z,2026-06-30T05:11:11.179Z,2026-08-14T05:11:11.179Z,https://uybor.uz/listings/1316805,2026-07-21 05:06:32
1316806,2026-07-21,sale,Квартира,,"Продается Квартира / Новостройка  / ЖК  Poytaxt Residence.
Адрес: Яшнабадский район,Махтумкули.
Ориентир : Ташкентский завод шампанских вин.

Комнат — 3
Этаж — 8
Этажность — 9
Площадь: 69 кв.м
Состояние: Евроремонт.
Кирпич . Комнаты смежные. Зал,спальня,балкон, Сан/узел совмещенный,

#Цена 135 000 у.е
",3,69.0,8,9,true,evro,kirpich,135000.0,1624218750.0,USD,Ташкентская область,Ташкент,Яшнабадский район,"улица Махтумкули, 99",41.305313,69.327728,43,0,0,false,false,false,17660,6,https://api.uybor.uz/api/v1/media/n/17827969091624133.jpg,2026-06-30T05:21:53.155Z,2026-06-30T05:21:53.154Z,2026-08-14T05:21:53.154Z,https://uybor.uz/listings/1316806,2026-07-21 05:06:32
1316807,2026-07-21,sale,Квартира,,"Продается Пенхаус на 8 этаже корпусе Seoul Mun
Адрес: Дом расположен прямо над Seoul Mun и каналом. Район с развитой инфраструктурой: рестораны, кофейни, парк, фитнес-клубы. Быстрый доступ к центру и крупным магистралям.
Ориентир: ТРЦ NEXT

2 (отдельные студии)
Этаж — 8
Этажность — 8
Площадь: 139 м²
Две отдельные студии с индивидуальными входами через приватный коридор. Можно сдавать раздельно.
– Основная зона с потолками до 5 метров: простор, воздух, авторская архитектура.
– Не мансардный этаж, лифт поднимается на 8 этаж и потолки выполнены из полноценного железобетонного монолита с качественным утеплением по корейской технологии.
Евро-ремонт, качественные материалы, встроенная мебель и техника.
– Две полноценные ванные комнаты, продуманная функциональная планировка.
– Экологичное, тихое расположение внутри комплекса, отдельный входовой блок.

#Цена: 299 000у.е Обсуждается с реальным покупателем.",studio,139.0,8,8,true,custom,other,299000.0,3597343750.0,USD,Ташкентская область,Ташкент,Яккасарайский район,"улица Баходыра, 2",41.298862,69.247696,48,0,0,false,false,false,17660,15,https://api.uybor.uz/api/v1/media/n/17827971452763358.jpg,2026-06-30T05:26:12.003Z,2026-06-30T05:26:12.002Z,2026-08-14T05:26:12.002Z,https://uybor.uz/listings/1316807,2026-07-21 05:06:32
1316808,2026-07-21,sale,Квартира,,"Продается квартира / Новостройка 
Успейте приобрести квартиру в жилом комплексе
""Parkent Avenue"".
Мирзо Улугбекский район.

Комнат : 2
Этаж : 1
Этажность : 9
Площадь : 56 м².
Продается с мебелью и техникой.

#Цена: 100 000 у.е.
",2,56.0,1,9,true,evro,kirpich,100000.0,1203125000.0,USD,Ташкентская область,Ташкент,Яшнабадский район,улица Паркент,41.315166,69.323143,39,0,0,false,false,false,17660,10,https://api.uybor.uz/api/v1/media/n/17827972719858274.jpg,2026-06-30T05:28:01.892Z,2026-06-30T05:28:01.891Z,2026-08-14T05:28:01.891Z,https://uybor.uz/listings/1316808,2026-07-21 05:06:32
1316809,2026-07-21,sale,Квартира,,"Ж/К ""Аския"" Яккасарай район.

Аския улица пересечение с ул.Шохжахон Ракат махалля напротив Парка Дустлик (быв.Бабур) рядом посольство Саудовской Аравии,напротив БТИ и  теплоэнерго Яккасарайского района.

Продается: После качественного евро ремонта, обставленная новой мебелью и бытовой техникой, посудой , 2-х комнатная просторная, светлая, с удобной планировкой квартира на 6-ом этаже, 14-ти этажного дома.

Общая площадь: 40 м²

Этаж : 6

Этажность : 14

Санузел совмещен, зал студия объединено с кухней.

Район имеет развитую инфраструктуру: школы, детские сады, магазины.

Помощь в проведении сделки.

Оперативный показ.

Собственника недвижимости представляет:

ООО «GOLD REAL ESTATE»
лицензия гос. Ком. Конкуренции rl 001 №0041
",2,40.0,6,14,true,custom,kirpich,70000.0,842187500.0,USD,Ташкентская область,Ташкент,Яккасарайский район,"улица Аския, 38",41.286659,69.250244,66,0,0,false,false,false,52944,5,https://api.uybor.uz/api/v1/media/n/17827978130078336.png,2026-06-30T05:37:01.170Z,2026-06-30T05:37:01.167Z,2026-08-14T05:37:01.167Z,https://uybor.uz/listings/1316809,2026-07-21 05:06:32
1316810,2026-07-21,sale,Квартира,,"Продается квартира на Чиланзар 6 квартал 
Рядом Метро МИРЗО УЛУГБЕК 

Комнат 2/3
Этаж - 3 
Этажность дома- 4 
Строение Панель.  
Комнаты Смежные
Балкон 1.5 × 3

Дизайнерский ремонт. Мебель и техника. Полностью упакована. 
Идеальная локация. До метро 3 минуты пешком. 
Парк Гафура Гулама. 
Оптовый рынок КАТАРТАЛ 

#Цена: 83.000у.е.",2,48.0,3,4,false,evro,other,83000.0,998593750.0,USD,Ташкентская область,Ташкент,Чиланзарский район,6-й квартал,41.286945,69.211113,57,0,0,false,false,false,17660,10,https://api.uybor.uz/api/v1/media/n/17827979375861555.jpg,2026-06-30T05:39:00.809Z,2026-06-30T05:39:00.808Z,2026-08-14T05:39:00.808Z,https://uybor.uz/listings/1316810,2026-07-21 05:06:32
1316811,2026-07-21,sale,Квартира,,"Продается квартира в новостройке Orikzor Residence
Адрес: Учтепинский район, ул. Саккокий, 
Ориентир: Урикзар базар 

Комнат : 2
Этаж : 10
Этажность : 16
Площадь : 56 м².
Продается с мебелью и техникой.
Цена : 71 000 у.е.",2,56.0,10,16,true,evro,other,71000.0,854218750.0,USD,Ташкентская область,Ташкент,Учтепинский район,улица Юсуфа Саккокий,41.295624,69.165932,69,0,0,false,false,false,17660,9,https://api.uybor.uz/api/v1/media/n/17827980213415865.jpg,2026-06-30T05:40:24.503Z,2026-06-30T05:40:24.502Z,2026-08-14T05:40:24.502Z,https://uybor.uz/listings/1316811,2026-07-21 05:06:32
1316812,2026-07-21,sale,Квартира,,"Продается квартира Алгоритм
Улучшенная планировка, не торец  
Адрес: Учтепинский район, 30 квартал
Ориентир: кафе Ахмад Жужа  

Комнат – 2 переделанная в 3х комнатную
Этаж - 3
Этажность - 4
Площадь: 63м2
2 балкона 2*3-2*3
Состояние: Евроремонт
С мебелью и техникой

#Цена: 74.500у.е",2,63.0,3,4,false,evro,other,74500.0,896328125.0,USD,Ташкентская область,Ташкент,Учтепинский район,30-й квартал,41.267773,69.156113,52,0,0,false,false,false,17660,9,https://api.uybor.uz/api/v1/media/n/17827981326498635.jpg,2026-06-30T05:42:15.406Z,2026-06-30T05:42:15.405Z,2026-08-14T05:42:15.405Z,https://uybor.uz/listings/1316812,2026-07-21 05:06:32
1316813,2026-07-21,sale,Квартира,,"Продается квартира Новостройка
ЖК “PARKENT AVENUE”
Адрес: Мирзо Улугбекский район
Ориентир: Паркентский

Комнат – 2
Этаж - 3
Этажность - 10
Площадь: 48м2
Балкон6 4*2
Кирпичный дом
Состояние: Евроремонт

#Цена: 89.000у.е",2,48.0,3,10,true,evro,kirpich,89000.0,1070781250.0,USD,Ташкентская область,Ташкент,Яшнабадский район,улица Паркент,41.315166,69.323143,44,0,0,false,false,false,17660,8,https://api.uybor.uz/api/v1/media/n/17827982053725168.jpg,2026-06-30T05:43:28.754Z,2026-06-30T05:43:28.753Z,2026-08-14T05:43:28.753Z,https://uybor.uz/listings/1316813,2026-07-21 05:06:32
1316814,2026-07-21,sale,Квартира,,"Срочно продаётся квартира 
Французская планировка  
Адрес: Чиланзарский район, Алгоритм Гулистан  
Отдельный вход 

#Комнат — 2
Этаж — 3
Этажность — 9
Площадь: 65м²
Состояние: без ремонта 
 
#Цена: 66 500у.е.
Возможно ипотека ",2,65.0,3,9,false,kapital,other,66500.0,800078125.0,USD,Ташкентская область,Ташкент,Чиланзарский район,улица Аль-Хорезми,41.267952,69.190544,43,0,0,false,false,false,17660,6,https://api.uybor.uz/api/v1/media/n/17827982769623362.jpg,2026-06-30T05:44:41.097Z,2026-06-30T05:44:41.096Z,2026-08-14T05:44:41.096Z,https://uybor.uz/listings/1316814,2026-07-21 05:06:32
1316815,2026-07-21,sale,Квартира,,"Продается квартира на Чиланзаре 
Адрес: Чиланзар 10
Ориентир: Медиа парк 

Комнат : 2
Этаж : 1
Этажность : 4
Площадь : 70 м².
Комнаты раздельные и сан/узел раздельные.
Балкон 2х6, 
Свой палисадник с ограждением. 
#Цена : 80 000 у.е. ",2,70.0,1,4,false,evro,other,80000.0,962500000.0,USD,Ташкентская область,Ташкент,Чиланзарский район,10-й квартал массива Чиланзар,41.282902,69.197823,41,0,0,false,false,false,17660,6,https://api.uybor.uz/api/v1/media/n/17827983429777002.jpg,2026-06-30T05:45:47.695Z,2026-06-30T05:45:47.694Z,2026-08-14T05:45:47.694Z,https://uybor.uz/listings/1316815,2026-07-21 05:06:32
1316816,2026-07-21,sale,Квартира,,"Продается Картира / Новостройка  / ЖК Oq Saroy
Адрес: Ул Олтинтепа,Паркентская ,Мирзо-Улугбекский р-н 
Ориентир : Отель Узбекистан

#Комнат — 2
Этаж — 3
Этажность — 8
Площадь: 64 кв.м
Состояние: С ремонтом 
Кирпич . Комнаты раздельные: Зал,спальня,балкон, Сан/узел совмещенный,

#Цена 90 000 у.е
Торг на месте ",2,64.0,3,8,true,sredniy,kirpich,90000.0,1082812500.0,USD,Ташкентская область,Ташкент,Яшнабадский район,улица Паркент,41.315166,69.323143,49,0,0,false,false,false,17660,12,https://api.uybor.uz/api/v1/media/n/17827984487252822.jpg,2026-06-30T05:47:32.005Z,2026-06-30T05:47:32.003Z,2026-08-14T05:47:32.003Z,https://uybor.uz/listings/1316816,2026-07-21 05:06:32
1316817,2026-07-21,sale,Квартира,,"Продается уютная квартира Домбрабад 
Адрес: Чиланзарский район, ул. Сайрам
Ориентир: Школа №188 

#Комнат — 2 переделанная в 3
Этаж — 1
Этажность — 4
Общая площадь: 48м²
Балкон: 1,5*3


Состояние: Евроремонт, мебель, техника 
Комната раздельные 
Санузел раздельный 
 
#Цена: 72 500у.е.",2,48.0,1,4,false,evro,other,72500.0,872265625.0,USD,Ташкентская область,Ташкент,Чиланзарский район,улица Домбрабад,41.263844,69.20726,54,0,0,false,false,false,17660,9,https://api.uybor.uz/api/v1/media/n/17827985319948619.jpg,2026-06-30T05:48:55.987Z,2026-06-30T05:48:55.985Z,2026-08-14T05:48:55.985Z,https://uybor.uz/listings/1316817,2026-07-21 05:06:32
1316818,2026-07-21,sale,Квартира,,"Продаётся Квартира / Новостройка ЖК “ Park City ” Лабзак

Адрес: Шайхантахурский район, Лабзак Ц-13
Ориентир : Парк Анхор


#Комнат — 2
Этаж — 1
Этажность — 13
Площадь: 64 кв.м

Состояние : распланированная коробка

#Цена 86 000 у.е
",2,64.0,2,13,true,chernovaya,other,86000.0,1034687500.0,USD,Ташкентская область,Ташкент,Шайхантахурский район,"массив Лабзак, 13",41.32695,69.256424,66,0,0,false,false,false,17660,4,https://api.uybor.uz/api/v1/media/n/17827986373757675.jpg,2026-06-30T05:50:42.088Z,2026-06-30T05:50:42.088Z,2026-08-14T05:50:42.088Z,https://uybor.uz/listings/1316818,2026-07-21 05:06:32
1316819,2026-07-21,sale,Квартира,,"Продается Квартира / Новостройка  / ЖК IMPERIAL Club City

Адрес : Юнусабадский район,улица Ниёзбек Йули 
#Комнат — 2
Этаж — 5
Этажность — 14
Площадь: 40 кв.м
Состояние: Евроремонт.
Кирпич . Комнаты раздельные: Зал,спальня,балкон, Сан/узел совмещенный,

#Цена 139 000 у.е",2,40.0,5,14,true,evro,kirpich,139000.0,1672343750.0,USD,Ташкентская область,Ташкент,Юнусабадский район,улица Ниёзбек Йули,41.323963,69.291359,66,0,0,false,false,false,17660,7,https://api.uybor.uz/api/v1/media/n/17827987462422673.jpg,2026-06-30T05:52:29.472Z,2026-06-30T05:52:29.471Z,2026-08-14T05:52:29.471Z,https://uybor.uz/listings/1316819,2026-07-21 05:06:32
1316820,2026-07-21,sale,Квартира,,"Продаётся Квартира / Ипотека 
Адрес:  Кизил Шарк    , Чиланзарский   р-н
Ориентир:  Зархал
#Комнат — 2
Этаж — 5
Этажность — 9
Площадь:  60кВ. м
Состояние : капитальный ремонт , делали для себя 
Французская планировка .Комнаты раздельные .Балкон 1х7  Санузел раздельный

#Цена: 70 000 у.е",2,60.0,5,9,false,evro,other,70000.0,842187500.0,USD,Ташкентская область,Ташкент,Чиланзарский район,махаллинский сход граждан Кизил-Шарк,41.266777,69.165802,62,0,0,false,false,false,17660,8,https://api.uybor.uz/api/v1/media/n/17827989260052030.jpg,2026-06-30T05:55:29.840Z,2026-06-30T05:55:29.839Z,2026-08-14T05:55:29.839Z,https://uybor.uz/listings/1316820,2026-07-21 05:06:32
1316821,2026-07-21,sale,Квартира,,"Продается квартира Новостройка
ЖК “ROYAL HOUSE”
Адрес: Яккасарайский район, ул Шота Ростиавели  
Ориентир: кафе Фрегат 

Комнат – 2
Этаж - 3
Этажность - 9
Площадь: 40м2
Состояние: Новый евроремонт
С мебелью и техникой

#Цена: 84.000у.е ",2,40.0,3,9,true,evro,other,84000.0,1010625000.0,USD,Ташкентская область,Ташкент,Яккасарайский район,улица Шота Руставели,41.274693,69.241867,73,1,0,false,false,false,17660,9,https://api.uybor.uz/api/v1/media/n/17827991612757310.jpg,2026-06-30T05:59:24.944Z,2026-06-30T05:59:24.943Z,2026-08-14T05:59:24.943Z,https://uybor.uz/listings/1316821,2026-07-21 05:06:32
1316822,2026-07-21,sale,Квартира,,"Спец плана !

Ц-квартал Чиланзар с зади театра оперетты улица Чапаната пересечение с ул.Катартал с другой проспектом Бунедкор недалеко от метро Мирзо Улугбек.

Общая площадь : 98 кв.м удвоенный зал.

Продается: 3-х комнатная спец плана светлая просторная с удобной планировкой, удвоенный зал, большая лоджия, в отличном состояние частично мебелью и бытовой техникой квартира на 5 м этаже 5 ти этажного кирпичного дома

Количество комнат : 3 в 4-х

Санузел раздельный.

Этаж : 5 комнаты раздельные.

Этажность: 5

Лоджия 3 х 7 метров

Район имеет развитую инфраструктуру: школы, детские сады, магазины развлекательные заведение.

Помощь в проведении сделки.

Оперативный показ.

Собственника недвижимости представляет:

ООО «GOLD REAL ESTATE»

лицензия гос. Ком. Конкуренции rl 001 №0041",3,98.0,5,5,true,sredniy,kirpich,115000.0,1383593750.0,USD,Ташкентская область,Ташкент,Чиланзарский район,"квартал Ц, 51",41.283024,69.206947,90,1,0,false,false,false,52944,7,https://api.uybor.uz/api/v1/media/n/17827993615124966.png,2026-06-30T06:03:03.658Z,2026-06-30T06:03:03.656Z,2026-08-14T06:03:03.656Z,https://uybor.uz/listings/1316822,2026-07-21 05:06:32
1316823,2026-07-21,sale,Квартира,,"Продается квартира Чиланзар 26
Адрес: Учтепинский район, Чиланзар 26
Ориентир: Второй таксопарк.

#Комнат — 2
Этаж — 1
Этажность — 5
Площадь: 52 м²

#Цена: 64 000 у.е. стартовая
",2,52.0,1,4,false,kapital,other,64000.0,770000000.0,USD,Ташкентская область,Ташкент,Учтепинский район,26-й квартал,41.276863,69.178696,172,1,0,false,false,false,17660,9,https://api.uybor.uz/api/v1/media/n/17827996110641564.jpg,2026-06-30T06:06:54.883Z,2026-06-30T06:06:54.882Z,2026-08-14T06:06:54.882Z,https://uybor.uz/listings/1316823,2026-07-21 05:06:32
1316826,2026-07-21,sale,Дом,Частный дом,"Продаётся Частный Дом .
Адрес: Ул Мингузар , Яккасарайский р-н
Ориентир : Мирабад Авеню , ресторан Манан
Площадь участка : 3,3 сотки
Площадь дома : 220м2
Количество комнат: 5
Этажность : 2
Состояние : с ремонтом
Во дворе дома имеется бассейн , въезд для 3х машин
#Цена:420 000 уе стартовая

Варианты аренды: 2500у.е Депозит 1000у.е
",5,220.0,,2,false,evro,kirpich,420000.0,5053125000.0,USD,Ташкентская область,Ташкент,Яккасарайский район,"улица Минггузар, 10",41.293377,69.266602,121,0,0,false,false,false,17660,15,https://api.uybor.uz/api/v1/media/n/17828000928687101.jpg,2026-06-30T06:15:22.821Z,2026-06-30T06:15:22.819Z,2026-08-14T06:15:22.820Z,https://uybor.uz/listings/1316826,2026-07-21 05:06:32
1316830,2026-07-21,sale,Квартира,,"Юнусабад 12. 3/2/4.
67м2
Балкон 1.5/6
Ком. Смежно-раздельные
Средний ремонт
Ориентир: Метро Туркистон
Цена: 76500
Тел: +",3,67.0,2,4,false,sredniy,panel,76500.0,920390625.0,USD,Ташкентская область,Ташкент,Юнусабадский район,12-й квартал,41.377663,69.294052,219,0,0,false,false,false,177179,9,https://api.uybor.uz/api/v1/media/n/17828011635017726.jpeg,2026-06-30T06:32:47.554Z,2026-06-30T06:32:47.553Z,2026-08-14T06:32:47.553Z,https://uybor.uz/listings/1316830,2026-07-21 05:06:32
1316832,2026-07-21,sale,Квартира,,"Юнусабад 11. 2/7/9.ИПОТЕКА🔥
58м2.
Франция, зал 5/6
Общий коридор
Средний ремонт
Комнаты раздельные
Ориентир: Хавас, по линии метро
Цена: 65.000
Тел: +",2,58.0,7,9,false,sredniy,panel,65000.0,782031250.0,USD,Ташкентская область,Ташкент,Юнусабадский район,11-й квартал,41.370537,69.28997,129,0,0,false,false,false,177179,4,https://api.uybor.uz/api/v1/media/n/17828013959202023.jpeg,2026-06-30T06:36:37.694Z,2026-06-30T06:36:37.693Z,2026-08-14T06:36:37.693Z,https://uybor.uz/listings/1316832,2026-07-21 05:06:32
1316833,2026-07-21,sale,Квартира,,"Срочно продаётся 2 комнатная квартира на 8 этаже 9 этажного дома. Рисовый базар. На стороне мечети ""Ислом ота"". 95 массив. Французская планировка. 63м2. Балкон 1/7. Зал 20м2. Комнаты и санузел раздельные. Новый лифт. Без ремонта. Улица Фаргона йули. ",2,63.0,8,9,false,sredniy,panel,57000.0,685781250.0,USD,Ташкентская область,Ташкент,Яшнабадский район,"Ферганское шоссе, 95А/13",41.275173,69.310677,410,2,0,false,false,false,115340,10,https://api.uybor.uz/api/v1/media/n/17828015852771203.jpg,2026-06-30T06:39:53.156Z,2026-07-07T12:31:45.393Z,2026-08-14T06:39:53.154Z,https://uybor.uz/listings/1316833,2026-07-21 05:06:32
